WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT,IA_CENTER,FREQUENCY,LAST_WORD,VERB,SPILLOVER,POS,POSPenn,WORD_SKIP,RT,TOTALRT,PROGRESSIVE
1-70-91,1-504,5740,and,Conjunction,0,3,3392,475,528,66,130,98,2682878,154,,,,,0.714285714285714,274.75,274.75,0.214285714285714
1-70-94,1-505,5743,do,Verb,1,2,1590,475,528,199,229,214,280702,544,1,0,VBP,VBP163,0.5,262.571428571429,296,0.285714285714286
1-70-95,1-505,5744,hope,Noun,1,4,2650,475,528,229,279,254,17717,544,0,0,NN,NN,0.214285714285714,231.181818181818,322.727272727273,0.714285714285714
1-70-96,1-505,5745,shes,Pronoun,0,4,3180,475,528,279,339,309,1,544,0,0,NNS,NNS,0.357142857142857,192.222222222222,307.444444444444,0.5
1-70-97,1-505,5746,found,Verb,1,5,3233,475,528,339,400,370,48923,544,0,0,VBD,VBD299,0.214285714285714,207.909090909091,252.454545454546,0.5
1-70-98,1-505,5747,him,Pronoun,0,3,2120,475,528,400,440,420,165016,544,0,0,PRP,PRP,0.428571428571429,257.25,301,0.357142857142857
1-70-99,1-505,5748,out,Adverb,1,3,2067,475,528,440,479,460,155352,544,0,0,RP,RP,0.428571428571429,211.875,260.875,0.357142857142857
1-70-100,1-505,5749,at,Preposition,0,2,1590,475,528,479,509,494,478178,544,0,0,IN,IN21,0.5,211.428571428571,246.142857142857,0.357142857142857
1-70-103,1-506,5752,dorcas,Name,0,6,3710,475,528,629,699,664,320,815,,,,,0.142857142857143,351.083333333333,474.666666666667,0.785714285714286
1-70-104,1-506,5753,there,Ex,0,5,3604,475,528,699,767,733,327968,815,,,,,0.142857142857143,190.166666666667,301.5,0.785714285714286
1-71-2,1-507,5756,course,Noun,1,6,3312,94,142,130,199,164,19694,224,,,,,0.357142857142857,147,160.888888888889,0.571428571428571
1-71-5,1-508,5759,happened,Verb,1,8,4752,94,142,290,389,340,13905,574,1,0,VBD,VBD738,0.142857142857143,330.916666666667,349.25,0.714285714285714
1-71-6,1-508,5760,to,To,0,2,1440,94,142,389,419,404,2560346,574,0,0,TO,TO,0.785714285714286,175.333333333333,242.666666666667,0.142857142857143
1-71-7,1-508,5761,be,Verb,1,2,1440,94,142,419,449,434,664780,574,0,0,VB,VB191,0.642857142857143,195,256.4,0.142857142857143
1-71-8,1-508,5762,near,Preposition,0,4,2400,94,142,449,499,474,17490,574,0,0,IN,IN21,0.285714285714286,221.3,242,0.571428571428571
1-71-9,1-508,5763,the,Article,0,3,1920,94,142,499,539,519,6187927,574,0,0,DT,DT,0.642857142857143,238.8,293,0.357142857142857
1-71-12,1-509,5766,was,Verb,1,3,1920,94,142,639,679,659,923975,834,1,0,VBD,VBD130,0.5,188.714285714286,239.142857142857,0.357142857142857
1-71-13,1-509,5767,a,Article,0,1,1008,94,142,679,700,690,2150885,834,0,0,DT,DT,0.857142857142857,284,284,0
1-71-14,1-509,5768,real,Adjective,1,4,2352,94,142,700,749,724,23180,834,0,0,JJ,JJ,0.357142857142857,228.666666666667,308.666666666667,0.642857142857143
1-71-15,1-509,5769,old,Noun,1,3,1968,94,142,749,790,770,54610,834,0,0,JJ,JJ,0.571428571428571,209.833333333333,244.833333333333,0.357142857142857
1-71-18,1-510,5771,do,Verb,1,2,3498,142,208,66,119,92,280702,439,1,0,VBP,VBP163,0.785714285714286,431.666666666667,431.666666666667,0.0714285714285714
1-71-19,1-510,5772,wish,Noun,1,4,3366,142,208,119,170,144,11828,439,0,0,VBP,VBP407,0.0714285714285714,252.846153846154,301.461538461538,0.428571428571429
1-71-20,1-510,5773,i,Pronoun,0,1,1254,142,208,170,189,180,905323,439,0,0,PRP,PRP,0.571428571428571,215.833333333333,215.833333333333,0.214285714285714
1-71-21,1-510,5774,knew,Verb,1,4,3366,142,208,189,240,214,26082,439,0,0,VBD,VBD299,0.285714285714286,195.6,284,0.428571428571429
1-71-22,1-510,5775,what,Determiner,0,4,3234,142,208,240,289,264,249481,439,0,0,WP,WP,0.428571428571429,305.875,305.875,0.5
1-71-23,1-510,5776,it,Pronoun,0,2,1980,142,208,289,319,304,1089559,439,0,0,PRP,PRP,0.428571428571429,189.625,225,0.357142857142857
1-71-24,1-510,5777,was,Verb,1,3,2640,142,208,319,359,339,923975,439,0,0,VBD,VBD130,0.714285714285714,216.75,216.75,0.0714285714285714
1-71-25,1-510,5778,all,Determiner,0,3,2640,142,208,359,399,379,262447,439,0,0,DT,DT,0.357142857142857,202.444444444444,202.444444444444,0.428571428571429
1-71-68,1-512,5818,was,Verb,1,3,2640,340,406,569,609,589,923975,880,0,0,,VBD130,0.571428571428571,155.666666666667,155.666666666667,0.357142857142857
1-71-69,1-512,5819,anxious,Adjective,1,7,5280,340,406,609,689,649,3101,880,0,0,JJ,JJ199,0.0714285714285714,365.923076923077,403.615384615385,0.857142857142857
1-71-70,1-512,5820,to,To,0,2,1980,340,406,689,719,704,2560346,880,0,0,,TO,0.785714285714286,129.333333333333,129.333333333333,0.142857142857143
1-71-71,1-512,5821,get,Verb,1,3,2640,340,406,719,759,739,99506,880,0,0,VB,VB13,0.428571428571429,175.125,200.375,0.5
1-71-72,1-512,5822,hold,Verb,1,4,3366,340,406,759,810,784,13600,880,0,0,NN,NN,0.428571428571429,218,233.625,0.5
1-71-73,1-512,5823,of,Preposition,0,2,1980,340,406,810,840,825,2941790,880,0,0,IN,IN21,0.785714285714286,223.666666666667,223.666666666667,0.142857142857143
1-71-74,1-512,5824,john,Name,0,4,5280,340,406,840,920,880,32854,880,0,0,NNP,NNP,0.214285714285714,166.090909090909,170.909090909091,0.714285714285714
1-71-75,1-512,5825,but,Conjunction,0,3,4158,406,472,66,129,98,456072,368,0,0,CC,CC,0.642857142857143,279.4,279.4,0.142857142857143
1-71-76,1-512,5826,he,Pronoun,0,2,1980,406,472,129,159,144,681379,368,0,0,PRP,PRP,0.357142857142857,198.777777777778,198.777777777778,0.214285714285714
1-71-77,1-512,5827,was,Verb,1,3,2640,406,472,159,199,179,923975,368,1,0,VBD,VBD130,0.5,179,252.571428571429,0.5
1-71-78,1-512,5828,nowhere,Adverb,1,7,5280,406,472,199,279,239,2362,368,0,0,RB,RB,0.285714285714286,221.3,281.2,0.714285714285714
1-71-79,1-512,5829,to,To,0,2,1980,406,472,279,309,294,2560346,368,0,0,TO,TO,0.642857142857143,217.6,217.6,0.285714285714286
1-71-80,1-512,5830,be,Verb,1,2,1980,406,472,309,339,324,664780,368,0,0,VB,VB191,0.714285714285714,220.25,220.25,0.285714285714286
1-71-83,1-513,5833,something,Pronoun,0,9,6600,406,472,500,600,550,52452,847,0,0,NN,NN,0,206.071428571429,279.928571428571,0.857142857142857
1-71-84,1-513,5834,very,Adverb,1,4,3234,406,472,600,649,624,123087,847,0,0,RB,RB,0.428571428571429,230.125,280.25,0.428571428571429
1-71-85,1-513,5835,momentous,Adjective,1,9,6600,406,472,649,749,699,283,847,0,0,JJ,JJ,0.142857142857143,275.666666666667,388.75,0.857142857142857
1-71-86,1-513,5836,had,Verb,1,3,2706,406,472,749,790,770,445396,847,1,0,VBD,VBD130,0.642857142857143,217.6,217.6,0.357142857142857
1-71-87,1-513,5837,occurred,Verb,1,8,7524,406,472,790,904,847,5493,847,0,0,VBN,VBD738,0.0714285714285714,222.384615384615,222.384615384615,0.857142857142857
1-71-88,1-513,5838,that,Determiner,0,4,5106,472,541,65,139,102,1115382,194,0,0,DT,DT,0.5,216.428571428571,216.428571428571,0.142857142857143
1-71-91,1-514,5841,tried,Verb,1,5,4140,472,541,269,329,299,15181,891,0,0,VBD,VBD51,0.142857142857143,280,298,0.5
1-71-92,1-514,5842,to,To,0,2,2070,472,541,329,359,344,2560346,891,0,0,TO,TO,0.642857142857143,272.2,272.2,0.357142857142857
1-71-93,1-514,5843,forget,Verb,1,6,4830,472,541,359,429,394,6157,891,0,0,VB,VB13,0.214285714285714,193.181818181818,206.363636363636,0.714285714285714
1-71-94,1-514,5844,the,Article,0,3,2760,472,541,429,469,449,6187927,891,0,0,DT,DT,0.571428571428571,218.833333333333,250.666666666667,0.428571428571429
1-71-95,1-514,5845,few,Determiner,0,3,2829,472,541,469,510,490,19161,891,0,0,JJ,JJ,0.714285714285714,215.5,215.5,0.214285714285714
1-71-96,1-514,5846,words,Noun,1,5,4071,472,541,510,569,540,24444,891,0,0,NNS,NNS,0.142857142857143,241.083333333333,241.083333333333,0.785714285714286
1-71-97,1-514,5847,i,Pronoun,0,1,1380,472,541,569,589,579,905323,891,0,0,,PRP,0.785714285714286,193,193,0.214285714285714
1-71-98,1-514,5848,had,Verb,1,3,2829,472,541,589,630,610,445396,891,0,0,VBD,VBD130,0.642857142857143,200.2,200.2,0.214285714285714
1-71-99,1-514,5849,overheard,Verb,1,9,7452,472,541,630,738,684,329,891,0,0,VBN,VBN,0.0714285714285714,282.538461538462,331.461538461538,0.928571428571429
1-71-100,1-514,5850,but,Conjunction,0,3,3450,472,541,738,788,763,456072,891,0,0,CC,CC,0.428571428571429,230.625,230.625,0.357142857142857
1-71-101,1-514,5851,do,Verb,1,2,2139,472,541,788,819,804,280702,891,0,0,VBP,VBP163,0.642857142857143,245.8,420,0.357142857142857
1-71-102,1-514,5852,what,Determiner,0,4,3450,472,541,819,869,844,249481,891,0,0,WP,WP,0.0714285714285714,265.615384615385,386.153846153846,0.928571428571429
1-71-103,1-514,5853,i,Pronoun,0,1,3036,472,541,869,913,891,905323,891,0,0,,PRP,0.785714285714286,229.666666666667,229.666666666667,0.142857142857143
1-71-104,1-514,5854,would,Verb,1,5,4929,541,594,65,158,112,255198,640,0,0,MD,MD,0.285714285714286,267.1,321.6,0.357142857142857
1-71-105,1-514,5855,i,Pronoun,0,1,1113,541,594,158,179,168,905323,640,0,0,PRP,PRP,0.857142857142857,169,169,0.0714285714285714
1-71-106,1-514,5856,could,Verb,1,5,3233,541,594,179,240,210,168392,640,1,0,MD,MD,0.357142857142857,184,263.555555555556,0.5
1-71-107,1-514,5857,not,Not,0,3,2067,541,594,240,279,260,462777,640,0,0,RB,RB,0.428571428571429,222.75,244.625,0.571428571428571
1-71-108,1-514,5858,dismiss,Verb,1,7,4240,541,594,279,359,319,833,640,0,0,VB,VB13,0.642857142857143,191,191,0.357142857142857
1-71-109,1-514,5859,them,Pronoun,0,4,2703,541,594,359,410,384,173418,640,0,0,PRP,PRP,0.642857142857143,179.6,179.6,0.357142857142857
1-71-110,1-514,5860,altogether,Adverb,1,10,5830,541,594,410,520,465,3218,640,0,0,RB,RB,0.214285714285714,237.181818181818,295.727272727273,0.785714285714286
1-71-111,1-514,5861,from,Preposition,0,4,2597,541,594,520,569,544,413535,640,0,0,IN,IN21,0.642857142857143,356,356,0.285714285714286
1-71-112,1-514,5862,my,Pronoun,0,2,1590,541,594,569,599,584,152626,640,0,0,PRP$,PRP$,0.714285714285714,146.5,146.5,0.214285714285714
1-72-2,1-515,5865,was,Verb,1,3,1960,93,142,139,179,159,923975,539,1,0,VBD,VBD130,0.571428571428571,197,213.666666666667,0.285714285714286
1-72-3,1-515,5866,mary,Name,0,4,2499,93,142,179,230,204,7125,539,0,0,NNP,NNP,0.5,234.285714285714,371.285714285714,0.428571428571429
1-72-4,1-515,5866,cavendish's,ZZZ,2,11,0,93,142,230,349,290,0,539,0,0,,,0.142857142857143,230.25,274.833333333333,0.714285714285714
1-72-5,1-515,5867,concern,Noun,1,7,3969,93,142,349,430,390,10420,539,0,0,NN,NN,0.214285714285714,265.818181818182,297.272727272727,0.785714285714286
1-72-6,1-515,5868,in,Preposition,0,2,1421,93,142,430,459,444,1883295,539,0,0,IN,IN21,0.642857142857143,165,165,0.142857142857143
1-72-7,1-515,5869,the,Article,0,3,1960,93,142,459,499,479,6187927,539,0,0,DT,DT,0.5,156.857142857143,156.857142857143,0.357142857142857
1-72-22,1-517,5882,face,Noun,1,4,3300,142,208,539,589,564,34978,891,0,0,NN,NN,0.285714285714286,256.3,313.6,0.714285714285714
1-72-23,1-517,5883,was,Verb,1,3,2640,142,208,589,629,609,923975,891,1,0,VBD,VBD130,0.428571428571429,174.75,242.625,0.428571428571429
1-72-24,1-517,5884,impassive,Adjective,1,9,6600,142,208,629,729,679,169,891,0,0,JJ,JJ,0,299.285714285714,437.857142857143,1
1-72-25,1-517,5885,as,Conjunction,0,2,1980,142,208,729,759,744,517788,891,0,0,IN,IN21,0.642857142857143,273.8,380.4,0.357142857142857
1-72-26,1-517,5886,ever,Adverb,1,4,3894,142,208,759,818,788,25904,891,0,0,RB,RB,0.357142857142857,269.222222222222,286.666666666667,0.571428571428571
1-72-27,1-517,5887,and,Conjunction,0,3,2706,142,208,818,859,838,2682878,891,0,0,CC,CC,0.571428571428571,209.666666666667,223.666666666667,0.428571428571429
1-72-28,1-517,5888,the,Article,0,3,4224,142,208,859,923,891,6187927,891,0,0,,DT,0.571428571428571,242.666666666667,261.833333333333,0.428571428571429
1-72-29,1-517,5889,strange,Adjective,1,7,6798,208,274,66,169,118,6628,464,0,0,JJ,JJ,0,233.642857142857,233.642857142857,0.5
1-72-30,1-517,5890,unreality,Noun,1,9,6666,208,274,169,270,220,109,464,0,0,NN,NN,0,258.214285714286,373,0.785714285714286
1-72-31,1-517,5891,of,Preposition,0,2,1914,208,274,270,299,284,2941790,464,0,0,IN,IN21,0.642857142857143,205,205,0.214285714285714
1-72-32,1-517,5892,the,Article,0,3,2640,208,274,299,339,319,6187927,464,0,0,DT,DT,0.714285714285714,195.75,195.75,0.0714285714285714
1-72-33,1-517,5893,man,Noun,1,3,2706,208,274,339,380,360,62098,464,0,0,NN,NN,0.357142857142857,314.444444444445,356,0.428571428571429
1-72-34,1-517,5894,struck,Verb,1,6,4554,208,274,380,449,414,4207,464,0,0,VBD,VBD60,0.285714285714286,201.2,268.9,0.5
1-72-43,1-519,5902,still,Adverb,1,5,3960,274,340,129,189,159,74773,842,0,0,RB,RB,0.0714285714285714,248.230769230769,404.384615384615,0.571428571428571
1-72-44,1-519,5903,looked,Verb,1,6,4686,274,340,189,260,224,35178,842,0,0,VBD,VBD738,0.0714285714285714,191.384615384615,245.846153846154,0.5
1-72-45,1-519,5904,agitated,Adjective,1,8,6468,274,340,260,358,309,397,842,0,0,VBN,VBN39,0.142857142857143,241.416666666667,349.5,0.714285714285714
1-72-46,1-519,5905,and,Conjunction,0,3,2772,274,340,358,400,379,2682878,842,0,0,CC,CC,0.5,178.142857142857,196.571428571429,0.285714285714286
1-72-47,1-519,5906,during,Preposition,0,6,4554,274,340,400,469,434,44013,842,0,0,IN,IN21,0,233.714285714286,260.928571428571,0.642857142857143
1-72-48,1-519,5907,the,Article,0,3,2640,274,340,469,509,489,6187927,842,0,0,DT,DT,0.642857142857143,216.6,259.8,0.285714285714286
1-72-49,1-519,5908,meal,Noun,1,4,3300,274,340,509,559,534,4265,842,0,0,NN,NN,0.357142857142857,196.222222222222,196.222222222222,0.571428571428571
1-72-50,1-519,5909,there,Ex,0,5,3960,274,340,559,619,589,327968,842,0,0,EX,EX,0.428571428571429,238.5,238.5,0.428571428571429
1-72-51,1-519,5910,was,Verb,1,3,2640,274,340,619,659,639,923975,842,1,0,VBD,VBD130,0.5,176.571428571429,176.571428571429,0.214285714285714
1-72-52,1-519,5911,a,Article,0,1,1386,274,340,659,680,670,2150885,842,0,0,SYM,SYM,0.857142857142857,171.5,171.5,0.142857142857143
1-72-53,1-519,5912,somewhat,Adverb,1,8,5874,274,340,680,769,724,4684,842,0,0,RB,RB,0,237.571428571429,277.5,0.785714285714286
1-72-61,1-521,5919,a,Article,0,1,1386,340,406,529,550,540,2150885,876,0,0,,DT,0.428571428571429,177.5,177.5,0.214285714285714
1-72-62,1-521,5920,rule,Noun,1,4,3828,340,406,550,608,579,9333,876,0,0,NN,NN,0.0714285714285714,263.076923076923,403,0.785714285714286
1-72-63,1-521,5921,he,Pronoun,0,2,2046,340,406,608,639,624,681379,876,0,0,PRP,PRP,0.857142857142857,195,195,0
1-72-64,1-521,5922,surrounded,Verb,1,10,7326,340,406,639,750,694,2434,876,1,0,VBD,VBN65,0,324.857142857143,428.285714285714,0.857142857142857
1-72-65,1-521,5923,his,Pronoun,0,3,2574,340,406,750,789,770,433599,876,0,0,PRP$,PRP$,0.357142857142857,189.666666666667,189.666666666667,0.5
1-72-66,1-521,5924,wife,Noun,1,4,3300,340,406,789,839,814,17106,876,0,0,NN,NN,0.285714285714286,219.6,281.4,0.642857142857143
1-72-67,1-521,5925,with,Preposition,0,4,4950,340,406,839,914,876,652050,876,0,0,IN,IN21,0.285714285714286,156.2,176.3,0.642857142857143
1-72-68,1-521,5926,little,Adjective,1,6,6510,406,476,66,159,112,48101,896,0,0,JJ,JJ,0,218.857142857143,286.285714285714,0.5
1-72-69,1-521,5927,attentions,Noun,1,10,8330,406,476,159,278,218,284,896,0,0,NNS,NNS,0.0714285714285714,224.307692307692,398.461538461538,0.785714285714286
1-72-70,1-521,5928,placing,Verb,1,7,5740,406,476,278,360,319,1770,896,0,0,VBG,VBG178,0.0714285714285714,314.153846153846,358.230769230769,0.785714285714286
1-72-71,1-521,5929,a,Article,0,1,1400,406,476,360,380,370,2150885,896,0,0,DT,DT,0.785714285714286,168.666666666667,168.666666666667,0.142857142857143
1-72-72,1-521,5930,cushion,Noun,1,7,5600,406,476,380,460,420,531,896,0,0,NN,NN,0.214285714285714,210.818181818182,224.454545454545,0.714285714285714
1-72-73,1-521,5931,at,Preposition,0,2,2030,406,476,460,489,474,478178,896,0,0,IN,IN21,0.571428571428571,200.333333333333,200.333333333333,0.357142857142857
1-72-74,1-521,5932,her,Pronoun,0,3,2870,406,476,489,530,510,327014,896,0,0,PRP$,PRP$,0.5,239,239,0.428571428571429
1-72-75,1-521,5933,back,Noun,1,4,4060,406,476,530,588,559,102327,896,0,0,NN,NN,0.214285714285714,174.272727272727,174.272727272727,0.714285714285714
1-72-76,1-521,5934,and,Conjunction,0,3,2940,406,476,588,630,609,2682878,896,0,0,CC,CC,0.785714285714286,214.666666666667,214.666666666667,0.142857142857143
1-72-77,1-521,5935,altogether,Adverb,1,10,7700,406,476,630,740,685,3218,896,0,0,RB,RB,0,306.5,351.857142857143,0.928571428571429
1-72-78,1-521,5936,playing,Verb,1,7,5530,406,476,740,819,780,10875,896,0,0,VBG,VBG54,0.142857142857143,214.916666666667,214.916666666667,0.785714285714286
1-72-79,1-521,5937,the,Article,0,3,2800,406,476,819,859,839,6187927,896,0,0,,DT,0.357142857142857,176.444444444444,210.555555555556,0.642857142857143
1-72-80,1-521,5938,part,Noun,1,4,5180,406,476,859,933,896,50467,896,0,0,NN,NN,0.571428571428571,151.333333333333,151.333333333333,0.428571428571429
1-72-81,1-521,5939,of,Preposition,0,2,2597,476,525,66,119,92,2941790,295,0,0,IN,IN21,1,0,,0
1-72-82,1-521,5940,the,Article,0,3,1960,476,525,119,159,139,6187927,295,0,0,DT,DT,0.571428571428571,271.666666666667,271.666666666667,0.214285714285714
1-72-83,1-521,5941,devoted,Adjective,1,7,3969,476,525,159,240,200,2531,295,0,0,JJ,JJ,0.357142857142857,245.666666666667,294.888888888889,0.571428571428571
1-73-12,1-523,5953,my,Pronoun,0,2,2695,93,142,869,924,896,152626,896,0,0,PRP$,PRP$,0.714285714285714,238.5,238.5,0.285714285714286
1-73-13,1-523,5954,coffee,Noun,1,6,6138,142,208,66,159,112,6666,339,0,0,NN,NN,0.0714285714285714,233.615384615385,257.076923076923,0.5
1-73-14,1-523,5955,in,Preposition,0,2,2046,142,208,159,190,174,1883295,339,0,0,IN,IN21,0.428571428571429,213.625,300.625,0.357142857142857
1-73-15,1-523,5956,here,Adverb,1,4,3762,142,208,190,247,218,69952,339,0,0,RB,RB,0.5,186.571428571429,304.857142857143,0.357142857142857
1-73-16,1-523,5957,mary,Name,0,4,4752,142,208,247,319,283,7125,339,0,0,NNP,NNP,0.214285714285714,227.909090909091,333.909090909091,0.642857142857143
1-73-19,1-524,5960,ive,Name,0,3,3960,142,208,439,499,469,28,856,0,0,NNP,NNP,0.571428571428571,221.333333333333,353.5,0.214285714285714
1-73-20,1-524,5961,just,Adverb,1,4,3300,142,208,499,549,524,129550,856,0,0,RB,RB,0.0714285714285714,229.846153846154,408.538461538462,0.5
1-73-21,1-524,5962,five,Number,0,4,3300,142,208,549,599,574,40739,856,0,0,CD,CD,0.285714285714286,198,282.3,0.571428571428571
1-73-22,1-524,5963,minutes,Noun,1,7,5280,142,208,599,679,639,18400,856,0,0,NNS,NNS,0.428571428571429,171.75,314.75,0.5
1-73-23,1-524,5964,to,To,0,2,1980,142,208,679,709,694,2560346,856,0,0,TO,TO,0.642857142857143,198.8,198.8,0.285714285714286
1-73-24,1-524,5965,catch,Verb,1,5,3960,142,208,709,769,739,5120,856,0,0,VB,VB13,0.0714285714285714,215.307692307692,310.384615384615,0.571428571428571
1-73-25,1-524,5966,the,Article,0,3,2640,142,208,769,809,789,6187927,856,0,0,DT,DT,0.642857142857143,170.4,226.2,0.285714285714286
1-73-28,1-525,5969,and,Conjunction,0,3,2640,208,274,170,210,190,2682878,688,0,0,,CC,0.571428571428571,201.833333333333,219.833333333333,0.428571428571429
1-73-29,1-525,5970,i,Pronoun,0,1,1254,208,274,210,229,220,905323,688,0,0,PRP,PRP,0.785714285714286,268,268,0.142857142857143
1-73-30,1-525,5971,went,Verb,1,4,3300,208,274,229,279,254,48338,688,1,0,VBD,VBD738,0.214285714285714,205.454545454545,307,0.571428571428571
1-73-31,1-525,5972,and,Conjunction,0,3,2706,208,274,279,320,300,2682878,688,0,0,CC,CC,0.428571428571429,156.125,156.125,0.357142857142857
1-73-32,1-525,5973,sat,Verb,1,3,2574,208,274,320,359,340,12176,688,0,0,VBD,VBD738,0.357142857142857,258.666666666667,264.555555555556,0.357142857142857
1-73-33,1-525,5974,by,Preposition,0,2,1980,208,274,359,389,374,513078,688,0,0,IN,IN21,0.5,212.428571428571,289.285714285714,0.357142857142857
1-73-34,1-525,5975,the,Article,0,3,2640,208,274,389,429,409,6187927,688,0,0,,DT,0.642857142857143,189,208.2,0.285714285714286
1-73-35,1-525,5976,open,Verb,1,4,3300,208,274,429,479,454,30291,688,0,0,,JJ,0.428571428571429,234.625,339.25,0.428571428571429
1-73-36,1-525,5977,window,Noun,1,6,4686,208,274,479,550,514,10588,688,0,0,NN,NN,0.357142857142857,228.444444444444,354.333333333333,0.571428571428571
1-73-37,1-525,5978,in,Preposition,0,2,1914,208,274,550,579,564,1883295,688,0,0,IN,IN21,0.642857142857143,171.8,171.8,0.142857142857143
1-73-38,1-525,5979,the,Article,0,3,2640,208,274,579,619,599,6187927,688,0,0,DT,DT,0.571428571428571,180.5,180.5,0.285714285714286
1-73-41,1-526,5981,cavendish,Name,0,9,8184,208,274,810,934,872,106,872,0,0,NNP,NNP,0.142857142857143,264.75,288,0.714285714285714
1-73-42,1-526,5982,brought,Verb,1,7,6798,274,340,66,169,118,20364,328,1,0,VBD,VBD230,0,248.214285714286,294.714285714286,0.5
1-73-43,1-526,5983,our,Pronoun,0,3,2706,274,340,169,210,190,95006,328,0,0,PRP$,PRP$,0.428571428571429,208.875,208.875,0.142857142857143
1-73-44,1-526,5984,coffee,Noun,1,6,4554,274,340,210,279,244,6666,328,0,0,NN,NN,0.142857142857143,188.75,237.583333333333,0.714285714285714
1-73-45,1-526,5985,to,To,0,2,1980,274,340,279,309,294,2560346,328,0,0,TO,TO,0.642857142857143,206.2,230,0.285714285714286
1-73-48,1-527,5988,seemed,Verb,1,6,4686,274,340,389,460,424,23813,504,1,0,VBD,VBD51,0,305.642857142857,393.714285714286,0.714285714285714
1-73-51,1-528,5991,you,Pronoun,0,3,2640,274,340,589,629,609,695595,860,0,0,,PRP,0.357142857142857,197,271.666666666667,0.5
1-73-52,1-528,5992,young,Adjective,1,5,4026,274,340,629,690,660,33611,860,0,0,JJ,JJ,0.0714285714285714,255.538461538462,303.153846153846,0.571428571428571
1-73-53,1-528,5993,people,Noun,1,6,4554,274,340,690,759,724,124158,860,0,0,NNS,NNS,0.142857142857143,221.333333333333,258,0.714285714285714
1-73-54,1-528,5994,want,Verb,1,4,3300,274,340,759,809,784,57547,860,0,0,VBP,VBP120,0.285714285714286,277.4,314.4,0.5
1-73-55,1-528,5995,lights,Noun,1,6,6666,274,340,809,910,860,4657,860,0,0,NNS,NNS,0.214285714285714,232.727272727273,293.727272727273,0.714285714285714
1-73-56,1-528,5996,or,Conjunction,0,2,3564,340,406,66,120,93,370855,474,0,0,CC,CC,0.642857142857143,225.8,225.8,0.0714285714285714
1-73-57,1-528,5997,do,Verb,1,2,1914,340,406,120,149,134,280702,474,0,0,VBP,VBP163,0.428571428571429,185.875,185.875,0.142857142857143
1-73-58,1-528,5998,you,Pronoun,0,3,2706,340,406,149,190,170,695595,474,0,0,PRP,PRP,0.428571428571429,181.75,227.75,0.5
1-73-59,1-528,5999,enjoy,Verb,1,5,3894,340,406,190,249,220,6582,474,0,0,VBP,VB13,0.285714285714286,190.4,236.4,0.428571428571429
1-73-60,1-528,6000,the,Article,0,3,2640,340,406,249,289,269,6187927,474,0,0,DT,DT,0.214285714285714,183.090909090909,196.545454545455,0.357142857142857
1-73-61,1-528,6001,twilight,Noun,1,8,7260,340,406,289,399,344,393,474,0,0,NN,NN,0.0714285714285714,263.230769230769,287.384615384615,0.642857142857143
1-73-62,1-528,6002,she,Pronoun,0,3,2640,340,406,399,439,419,380284,474,0,0,PRP,PRP,0.642857142857143,242.2,242.2,0.214285714285714
1-73-73,1-530,6012,will,Noun,1,4,3300,406,472,279,329,304,254566,440,1,0,MD,MD,0.428571428571429,236.25,255.5,0.357142857142857
1-73-74,1-530,6013,pour,Verb,1,4,3366,406,472,329,380,354,1271,440,0,0,VB,VB5,0.142857142857143,246.5,267.333333333333,0.642857142857143
1-73-75,1-530,6014,it,Pronoun,0,2,1914,406,472,380,409,394,1089559,440,0,0,PRP,PRP,0.571428571428571,235.666666666667,289.833333333333,0.285714285714286
1-73-78,1-531,6017,not,Not,0,3,2640,406,472,509,549,529,462777,820,0,0,RB,RB,0.357142857142857,226.666666666667,327.222222222222,0.285714285714286
1-73-79,1-531,6018,trouble,Noun,1,7,5808,406,472,549,637,593,9287,820,0,0,NN,NN,0,267.928571428571,381.5,0.857142857142857
1-73-80,1-531,6019,mary,Name,0,4,4752,406,472,637,709,673,7125,820,0,0,NNP,NNP,0.142857142857143,239.25,442.583333333333,0.714285714285714
1-73-81,1-531,6020,said,Verb,1,4,3366,406,472,709,760,734,209534,820,0,0,VBD,VBD299,0.357142857142857,260,283,0.285714285714286
1-73-84,1-532,6022,will,Noun,1,4,5180,472,542,65,139,102,254566,289,1,0,MD,MD,0.428571428571429,242.625,242.625,0.142857142857143
1-73-85,1-532,6023,take,Verb,1,4,3500,472,542,139,189,164,71735,289,0,0,VB,VB13,0.285714285714286,237.7,336.1,0.571428571428571
1-73-86,1-532,6024,it,Pronoun,0,2,2100,472,542,189,219,204,1089559,289,0,0,PRP,PRP,0.5,168.571428571429,208.142857142857,0.285714285714286
1-73-87,1-532,6025,to,To,0,2,2100,472,542,219,249,234,2560346,289,0,0,TO,TO,0.785714285714286,331.333333333333,331.333333333333,0.142857142857143
1-73-90,1-533,6028,poured,Verb,1,6,4970,472,542,359,430,394,1793,876,1,0,VBD,VBD230,0.0714285714285714,387.538461538462,431.307692307692,0.785714285714286
1-73-91,1-533,6029,it,Pronoun,0,2,2030,472,542,430,459,444,1089559,876,0,0,,PRP,0.714285714285714,242.75,242.75,0.214285714285714
